,PERMNO,date,TICKER,COMNAM,stock_return,SHROUT,RETX,market_return
3995,57665,2019-03-19,NKE,NIKE INC,-0.00148,1258773,-0.00148,3.7e-05
3996,13788,2019-03-20,ZTS,ZOETIS INC,-0.002229,478772,-0.002229,-0.002928
3997,15720,2019-03-20,EIX,EDISON INTERNATIONAL,0.004444,325811,0.004444,-0.002928
3998,57665,2019-03-20,NKE,NIKE INC,-0.011404,1258773,-0.011404,-0.002928
3999,13788,2019-03-21,ZTS,ZOETIS INC,0.011574,478772,0.011574,0.010964
4000,15720,2019-03-21,EIX,EDISON INTERNATIONAL,0.026703,325811,0.026703,0.010964
4001,57665,2019-03-21,NKE,NIKE INC,0.015227,1258773,0.015227,0.010964
4002,13788,2019-03-22,ZTS,ZOETIS INC,-0.017162,478772,-0.017162,-0.018962
4003,15720,2019-03-22,EIX,EDISON INTERNATIONAL,-0.004463,325811,-0.004463,-0.018962
4004,57665,2019-03-22,NKE,NIKE INC,-0.066129,1258773,-0.066129,-0.018962
4005,13788,2019-03-25,ZTS,ZOETIS INC,0.0,478772,0.0,-0.000717
4006,15720,2019-03-25,EIX,EDISON INTERNATIONAL,-0.006183,325811,-0.006183,-0.000717
4007,57665,2019-03-25,NKE,NIKE INC,0.001703,1258773,0.001703,-0.000717
4008,13788,2019-03-26,ZTS,ZOETIS INC,0.009088,478772,0.009088,0.00709
4009,15720,2019-03-26,EIX,EDISON INTERNATIONAL,0.012133,325811,0.012133,0.00709
4010,57665,2019-03-26,NKE,NIKE INC,0.012753,1258773,0.012753,0.00709
4011,13788,2019-03-27,ZTS,ZOETIS INC,-0.003036,478772,-0.003036,-0.004685
4012,15720,2019-03-27,EIX,EDISON INTERNATIONAL,-0.019364,325811,-0.019364,-0.004685
4013,57665,2019-03-27,NKE,NIKE INC,-0.003478,1258773,-0.003478,-0.004685
4014,13788,2019-03-28,ZTS,ZOETIS INC,0.008831,478772,0.008831,0.003732
4015,15720,2019-03-28,EIX,EDISON INTERNATIONAL,-0.016259,325811,-0.025858,0.003732
4016,57665,2019-03-28,NKE,NIKE INC,0.011433,1258773,0.011433,0.003732
4017,13788,2019-03-29,ZTS,ZOETIS INC,0.012879,478772,0.012879,0.006741
4018,15720,2019-03-29,EIX,EDISON INTERNATIONAL,-0.003861,325811,-0.003861,0.006741
4019,57665,2019-03-29,NKE,NIKE INC,0.002023,1258773,0.002023,0.006741
4020,13788,2019-04-01,ZTS,ZOETIS INC,0.008642,478772,0.008642,0.011517
4021,15720,2019-04-01,EIX,EDISON INTERNATIONAL,0.012597,325811,0.012597,0.011517
4022,57665,2019-04-01,NKE,NIKE INC,0.012113,1258773,0.012113,0.011517
4023,13788,2019-04-02,ZTS,ZOETIS INC,0.004924,478772,0.004924,7.3e-05
4024,15720,2019-04-02,EIX,EDISON INTERNATIONAL,-0.00303,325811,-0.00303,7.3e-05
4025,57665,2019-04-02,NKE,NIKE INC,-0.01009,1258773,-0.01009,7.3e-05
4026,13788,2019-04-03,ZTS,ZOETIS INC,0.000784,478772,0.000784,0.002156
4027,15720,2019-04-03,EIX,EDISON INTERNATIONAL,0.015038,325811,0.015038,0.002156
4028,57665,2019-04-03,NKE,NIKE INC,0.001185,1258773,0.001185,0.002156
4029,13788,2019-04-04,ZTS,ZOETIS INC,-0.001371,478772,-0.001371,0.002351
4030,15720,2019-04-04,EIX,EDISON INTERNATIONAL,0.003782,325811,0.003782,0.002351
4031,57665,2019-04-04,NKE,NIKE INC,0.009589,1258773,0.009589,0.002351
4032,13788,2019-04-05,ZTS,ZOETIS INC,0.001373,478772,0.001373,0.004658
4033,15720,2019-04-05,EIX,EDISON INTERNATIONAL,0.002198,325811,0.002198,0.004658
4034,57665,2019-04-05,NKE,NIKE INC,0.001407,1258773,0.001407,0.004658
4035,13788,2019-04-08,ZTS,ZOETIS INC,0.001077,478772,0.001077,0.001107
4036,15720,2019-04-08,EIX,EDISON INTERNATIONAL,-0.001097,325811,-0.001097,0.001107
4037,57665,2019-04-08,NKE,NIKE INC,-0.007845,1258773,-0.007845,0.001107
4038,13788,2019-04-09,ZTS,ZOETIS INC,-0.007532,478772,-0.007532,-0.005806
4039,15720,2019-04-09,EIX,EDISON INTERNATIONAL,-0.020232,325811,-0.020232,-0.005806
4040,57665,2019-04-09,NKE,NIKE INC,-0.005311,1258773,-0.005311,-0.005806
4041,13788,2019-04-10,ZTS,ZOETIS INC,-0.001281,478772,-0.001281,0.003639
4042,15720,2019-04-10,EIX,EDISON INTERNATIONAL,0.003041,325811,0.003041,0.003639
4043,57665,2019-04-10,NKE,NIKE INC,0.007119,1258773,0.007119,0.003639
4044,13788,2019-04-11,ZTS,ZOETIS INC,-0.002665,478772,-0.002665,2.9e-05
4045,15720,2019-04-11,EIX,EDISON INTERNATIONAL,-0.000958,325811,-0.000958,2.9e-05
4046,57665,2019-04-11,NKE,NIKE INC,0.001414,1258773,0.001414,2.9e-05
4047,13788,2019-04-12,ZTS,ZOETIS INC,0.006036,478772,0.006036,0.006635
4048,15720,2019-04-12,EIX,EDISON INTERNATIONAL,0.072364,325811,0.072364,0.006635
4049,57665,2019-04-12,NKE,NIKE INC,0.014588,1258773,0.014588,0.006635
4050,13788,2019-04-15,ZTS,ZOETIS INC,-0.004033,478772,-0.004033,-0.000535
4051,15720,2019-04-15,EIX,EDISON INTERNATIONAL,-0.02875,325811,-0.02875,-0.000535
4052,57665,2019-04-15,NKE,NIKE INC,0.006841,1258773,0.006841,-0.000535
4053,13788,2019-04-16,ZTS,ZOETIS INC,-0.02064,478772,-0.02064,0.000547
4054,15720,2019-04-16,EIX,EDISON INTERNATIONAL,-0.011656,325811,-0.011656,0.000547
4055,57665,2019-04-16,NKE,NIKE INC,0.011171,1258773,0.011171,0.000547
4056,13788,2019-04-17,ZTS,ZOETIS INC,-0.010346,478772,-0.012,-0.002107
4057,15720,2019-04-17,EIX,EDISON INTERNATIONAL,-0.015984,325811,-0.015984,-0.002107
4058,57665,2019-04-17,NKE,NIKE INC,0.010592,1258773,0.010592,-0.002107
4059,13788,2019-04-18,ZTS,ZOETIS INC,0.010716,478772,0.010716,0.001579
4060,15720,2019-04-18,EIX,EDISON INTERNATIONAL,-0.005047,325811,-0.005047,0.001579
4061,57665,2019-04-18,NKE,NIKE INC,0.005297,1258773,0.005297,0.001579
4062,13788,2019-04-22,ZTS,ZOETIS INC,0.011007,478772,0.011007,0.001037
4063,15720,2019-04-22,EIX,EDISON INTERNATIONAL,-0.00111,325811,-0.00111,0.001037
4064,57665,2019-04-22,NKE,NIKE INC,-0.020628,1258773,-0.020628,0.001037
4065,13788,2019-04-23,ZTS,ZOETIS INC,0.018478,478772,0.018478,0.008963
4066,15720,2019-04-23,EIX,EDISON INTERNATIONAL,0.009521,325811,0.009521,0.008963
4067,57665,2019-04-23,NKE,NIKE INC,0.000801,1258773,0.000801,0.008963
4068,13788,2019-04-24,ZTS,ZOETIS INC,-0.008532,478772,-0.008532,-0.002133
4069,15720,2019-04-24,EIX,EDISON INTERNATIONAL,0.009117,325811,0.009117,-0.002133
4070,57665,2019-04-24,NKE,NIKE INC,0.01098,1258773,0.01098,-0.002133
4071,13788,2019-04-25,ZTS,ZOETIS INC,0.007221,478772,0.007221,-0.000425
4072,15720,2019-04-25,EIX,EDISON INTERNATIONAL,-0.009657,325811,-0.009657,-0.000425
4073,57665,2019-04-25,NKE,NIKE INC,-0.00939,1258773,-0.00939,-0.000425
4074,13788,2019-04-26,ZTS,ZOETIS INC,0.014927,478772,0.014927,0.004754
4075,15720,2019-04-26,EIX,EDISON INTERNATIONAL,-0.000315,325811,-0.000315,0.004754
4076,57665,2019-04-26,NKE,NIKE INC,0.008566,1258773,0.008566,0.004754
4077,13788,2019-04-29,ZTS,ZOETIS INC,-0.020223,478772,-0.020223,0.001062
4078,15720,2019-04-29,EIX,EDISON INTERNATIONAL,-0.004091,325811,-0.004091,0.001062
4079,57665,2019-04-29,NKE,NIKE INC,-0.000566,1258773,-0.000566,0.001062
4080,13788,2019-04-30,ZTS,ZOETIS INC,0.005728,479147,0.005728,0.000885
4081,15720,2019-04-30,EIX,EDISON INTERNATIONAL,0.007425,325811,0.007425,0.000885
4082,57665,2019-04-30,NKE,NIKE INC,-0.004872,1256725,-0.004872,0.000885
4083,13788,2019-05-01,ZTS,ZOETIS INC,-0.000491,479147,-0.000491,-0.007579
4084,15720,2019-05-01,EIX,EDISON INTERNATIONAL,-0.054571,325811,-0.054571,-0.007579
4085,57665,2019-05-01,NKE,NIKE INC,-0.021974,1256725,-0.021974,-0.007579
4086,13788,2019-05-02,ZTS,ZOETIS INC,0.013361,479147,0.013361,-0.002055
4087,15720,2019-05-02,EIX,EDISON INTERNATIONAL,-0.009786,325811,-0.009786,-0.002055
4088,57665,2019-05-02,NKE,NIKE INC,-0.007334,1256725,-0.007334,-0.002055
4089,13788,2019-05-03,ZTS,ZOETIS INC,0.005817,479147,0.005817,0.009847
4090,15720,2019-05-03,EIX,EDISON INTERNATIONAL,0.014908,325811,0.014908,0.009847
4091,57665,2019-05-03,NKE,NIKE INC,0.005043,1256725,0.005043,0.009847
4092,13788,2019-05-06,ZTS,ZOETIS INC,-0.004048,479147,-0.004048,-0.004217
4093,15720,2019-05-06,EIX,EDISON INTERNATIONAL,0.009738,325811,0.009738,-0.004217
4094,57665,2019-05-06,NKE,NIKE INC,-0.024854,1256725,-0.024854,-0.004217
4095,13788,2019-05-07,ZTS,ZOETIS INC,-0.018968,479147,-0.018968,-0.016479
4096,15720,2019-05-07,EIX,EDISON INTERNATIONAL,0.000654,325811,0.000654,-0.016479
4097,57665,2019-05-07,NKE,NIKE INC,-0.012325,1256725,-0.012325,-0.016479
4098,13788,2019-05-08,ZTS,ZOETIS INC,0.004834,479147,0.004834,-0.001591
4099,15720,2019-05-08,EIX,EDISON INTERNATIONAL,-0.017805,325811,-0.017805,-0.001591
4100,57665,2019-05-08,NKE,NIKE INC,0.002786,1256725,0.002786,-0.001591
4101,13788,2019-05-09,ZTS,ZOETIS INC,-0.001865,479147,-0.001865,-0.002655
4102,15720,2019-05-09,EIX,EDISON INTERNATIONAL,-0.004823,325811,-0.004823,-0.002655
4103,57665,2019-05-09,NKE,NIKE INC,0.002537,1256725,0.002537,-0.002655
4104,13788,2019-05-10,ZTS,ZOETIS INC,0.006098,479147,0.006098,0.004079
4105,15720,2019-05-10,EIX,EDISON INTERNATIONAL,-0.010862,325811,-0.010862,0.004079
4106,57665,2019-05-10,NKE,NIKE INC,0.011689,1256725,0.011689,0.004079
4107,13788,2019-05-13,ZTS,ZOETIS INC,-0.00919,479147,-0.00919,-0.024222
4108,15720,2019-05-13,EIX,EDISON INTERNATIONAL,0.016219,325811,0.016219,-0.024222
4109,57665,2019-05-13,NKE,NIKE INC,-0.016915,1256725,-0.016915,-0.024222
4110,13788,2019-05-14,ZTS,ZOETIS INC,-0.000987,479147,-0.000987,0.008204
4111,15720,2019-05-14,EIX,EDISON INTERNATIONAL,-0.004988,325811,-0.004988,0.008204
4112,57665,2019-05-14,NKE,NIKE INC,0.013813,1256725,0.013813,0.008204
4113,13788,2019-05-15,ZTS,ZOETIS INC,0.005827,479147,0.005827,0.006106
4114,15720,2019-05-15,EIX,EDISON INTERNATIONAL,0.002673,325811,0.002673,0.006106
4115,57665,2019-05-15,NKE,NIKE INC,0.004064,1256725,0.004064,0.006106
4116,13788,2019-05-16,ZTS,ZOETIS INC,0.010703,479147,0.010703,0.009243
4117,15720,2019-05-16,EIX,EDISON INTERNATIONAL,-0.001,325811,-0.001,0.009243
4118,57665,2019-05-16,NKE,NIKE INC,0.003214,1256725,0.003214,0.009243
4119,13788,2019-05-17,ZTS,ZOETIS INC,-0.009327,479147,-0.009327,-0.005822
4120,15720,2019-05-17,EIX,EDISON INTERNATIONAL,0.000167,325811,0.000167,-0.005822
4121,57665,2019-05-17,NKE,NIKE INC,0.003441,1256725,0.003441,-0.005822
4122,13788,2019-05-20,ZTS,ZOETIS INC,0.002452,479147,0.002452,-0.006675
4123,15720,2019-05-20,EIX,EDISON INTERNATIONAL,0.001334,325811,0.001334,-0.006675
4124,57665,2019-05-20,NKE,NIKE INC,-0.020338,1256725,-0.020338,-0.006675
4125,13788,2019-05-21,ZTS,ZOETIS INC,0.001565,479147,0.001565,0.008451
4126,15720,2019-05-21,EIX,EDISON INTERNATIONAL,0.009494,325811,0.009494,0.008451
4127,57665,2019-05-21,NKE,NIKE INC,0.009535,1256725,0.009535,0.008451
4128,13788,2019-05-22,ZTS,ZOETIS INC,0.00547,479147,0.00547,-0.002695
4129,15720,2019-05-22,EIX,EDISON INTERNATIONAL,0.008909,325811,0.008909,-0.002695
4130,57665,2019-05-22,NKE,NIKE INC,-0.005261,1256725,-0.005261,-0.002695
4131,13788,2019-05-23,ZTS,ZOETIS INC,-0.000486,479147,-0.000486,-0.011892
4132,15720,2019-05-23,EIX,EDISON INTERNATIONAL,0.008994,325811,0.008994,-0.011892
4133,57665,2019-05-23,NKE,NIKE INC,-0.006731,1256725,-0.006731,-0.011892
4134,13788,2019-05-24,ZTS,ZOETIS INC,-0.004762,479147,-0.004762,0.001547
4135,15720,2019-05-24,EIX,EDISON INTERNATIONAL,-0.013128,325811,-0.013128,0.001547
4136,57665,2019-05-24,NKE,NIKE INC,-0.005808,1256725,-0.005808,0.001547
4137,13788,2019-05-28,ZTS,ZOETIS INC,-0.003711,479147,-0.003711,-0.008258
4138,15720,2019-05-28,EIX,EDISON INTERNATIONAL,-0.042864,325811,-0.042864,-0.008258
4139,57665,2019-05-28,NKE,NIKE INC,-0.011685,1256725,-0.011685,-0.008258
4140,13788,2019-05-29,ZTS,ZOETIS INC,-0.008528,479147,-0.008528,-0.00688
4141,15720,2019-05-29,EIX,EDISON INTERNATIONAL,0.006692,325811,0.006692,-0.00688
4142,57665,2019-05-29,NKE,NIKE INC,-0.028695,1256725,-0.028695,-0.00688
4143,13788,2019-05-30,ZTS,ZOETIS INC,0.011666,479147,0.011666,0.002145
4144,15720,2019-05-30,EIX,EDISON INTERNATIONAL,0.017556,325811,0.017556,0.002145
4145,57665,2019-05-30,NKE,NIKE INC,0.004945,1256725,0.004945,0.002145
4146,13788,2019-05-31,ZTS,ZOETIS INC,-0.012509,478656,-0.012509,-0.013026
4147,15720,2019-05-31,EIX,EDISON INTERNATIONAL,-0.005528,325811,-0.005528,-0.013026
4148,57665,2019-05-31,NKE,NIKE INC,-0.023972,1256725,-0.026747,-0.013026
4149,13788,2019-06-03,ZTS,ZOETIS INC,0.028699,478656,0.028699,-0.003838
4150,15720,2019-06-03,EIX,EDISON INTERNATIONAL,0.020381,325811,0.020381,-0.003838
4151,57665,2019-06-03,NKE,NIKE INC,0.01063,1256725,0.01063,-0.003838
4152,13788,2019-06-04,ZTS,ZOETIS INC,0.040115,478656,0.040115,0.021459
4153,15720,2019-06-04,EIX,EDISON INTERNATIONAL,0.028722,325811,0.028722,0.021459
4154,57665,2019-06-04,NKE,NIKE INC,0.046947,1256725,0.046947,0.021459
4155,13788,2019-06-05,ZTS,ZOETIS INC,0.003515,478656,0.003515,0.008292
4156,15720,2019-06-05,EIX,EDISON INTERNATIONAL,0.035943,325811,0.035943,0.008292
4157,57665,2019-06-05,NKE,NIKE INC,0.013477,1256725,0.013477,0.008292
4158,13788,2019-06-06,ZTS,ZOETIS INC,0.003594,478656,0.003594,0.006412
4159,15720,2019-06-06,EIX,EDISON INTERNATIONAL,-0.016729,325811,-0.016729,0.006412
4160,57665,2019-06-06,NKE,NIKE INC,-0.003264,1256725,-0.003264,0.006412
4161,13788,2019-06-07,ZTS,ZOETIS INC,0.010745,478656,0.010745,0.010716
4162,15720,2019-06-07,EIX,EDISON INTERNATIONAL,-0.013233,325811,-0.013233,0.010716
4163,57665,2019-06-07,NKE,NIKE INC,0.011644,1256725,0.011644,0.010716
4164,13788,2019-06-10,ZTS,ZOETIS INC,0.001454,478656,0.001454,0.00489
4165,15720,2019-06-10,EIX,EDISON INTERNATIONAL,-0.028257,325811,-0.028257,0.00489
4166,57665,2019-06-10,NKE,NIKE INC,-0.009951,1256725,-0.009951,0.00489
4167,13788,2019-06-11,ZTS,ZOETIS INC,-0.000544,478656,-0.000544,-0.00033
4168,15720,2019-06-11,EIX,EDISON INTERNATIONAL,-0.011007,325811,-0.011007,-0.00033
4169,57665,2019-06-11,NKE,NIKE INC,0.008234,1256725,0.008234,-0.00033
4170,13788,2019-06-12,ZTS,ZOETIS INC,0.011619,478656,0.011619,-0.001926
4171,15720,2019-06-12,EIX,EDISON INTERNATIONAL,-0.011296,325811,-0.011296,-0.001926
4172,57665,2019-06-12,NKE,NIKE INC,-0.007567,1256725,-0.007567,-0.001926
4173,13788,2019-06-13,ZTS,ZOETIS INC,-0.012653,478656,-0.012653,0.004364
4174,15720,2019-06-13,EIX,EDISON INTERNATIONAL,0.006048,325811,0.006048,0.004364
4175,57665,2019-06-13,NKE,NIKE INC,0.01186,1256725,0.01186,0.004364
4176,13788,2019-06-14,ZTS,ZOETIS INC,0.006907,478656,0.006907,-0.001489
4177,15720,2019-06-14,EIX,EDISON INTERNATIONAL,-0.007348,325811,-0.007348,-0.001489
4178,57665,2019-06-14,NKE,NIKE INC,-0.002033,1256725,-0.002033,-0.001489
4179,13788,2019-06-17,ZTS,ZOETIS INC,0.00018,478656,0.00018,0.000955
4180,15720,2019-06-17,EIX,EDISON INTERNATIONAL,0.011608,325811,0.011608,0.000955
4181,57665,2019-06-17,NKE,NIKE INC,-0.01594,1256725,-0.01594,0.000955
4182,13788,2019-06-18,ZTS,ZOETIS INC,0.023193,478656,0.023193,0.009654
4183,15720,2019-06-18,EIX,EDISON INTERNATIONAL,0.009147,325811,0.009147,0.009654
4184,57665,2019-06-18,NKE,NIKE INC,0.026672,1256725,0.026672,0.009654
4185,13788,2019-06-19,ZTS,ZOETIS INC,0.007938,478656,0.007938,0.002994
4186,15720,2019-06-19,EIX,EDISON INTERNATIONAL,0.027686,325811,0.027686,0.002994
4187,57665,2019-06-19,NKE,NIKE INC,-0.008897,1256725,-0.008897,0.002994
4188,13788,2019-06-20,ZTS,ZOETIS INC,-0.011463,478656,-0.011463,0.009615
4189,15720,2019-06-20,EIX,EDISON INTERNATIONAL,0.022771,325811,0.022771,0.009615
4190,57665,2019-06-20,NKE,NIKE INC,0.020227,1256725,0.020227,0.009615
4191,13788,2019-06-21,ZTS,ZOETIS INC,-0.000797,478656,-0.000797,-0.001173
4192,15720,2019-06-21,EIX,EDISON INTERNATIONAL,0.025557,325811,0.025557,-0.001173
4193,57665,2019-06-21,NKE,NIKE INC,0.005983,1256725,0.005983,-0.001173
4194,13788,2019-06-24,ZTS,ZOETIS INC,0.005227,478656,0.005227,-0.001748
4195,15720,2019-06-24,EIX,EDISON INTERNATIONAL,0.00214,325811,0.00214,-0.001748
4196,57665,2019-06-24,NKE,NIKE INC,-0.014577,1256725,-0.014577,-0.001748
4197,13788,2019-06-25,ZTS,ZOETIS INC,0.003437,478656,0.003437,-0.009528
4198,15720,2019-06-25,EIX,EDISON INTERNATIONAL,-0.007475,325811,-0.007475,-0.009528
4199,57665,2019-06-25,NKE,NIKE INC,-0.022248,1256725,-0.022248,-0.009528
4200,13788,2019-06-26,ZTS,ZOETIS INC,-0.007114,478656,-0.007114,-0.001157
4201,15720,2019-06-26,EIX,EDISON INTERNATIONAL,-0.018752,325811,-0.018752,-0.001157
4202,57665,2019-06-26,NKE,NIKE INC,-0.000847,1256725,-0.000847,-0.001157
4203,13788,2019-06-27,ZTS,ZOETIS INC,-0.002565,478656,-0.002565,0.003914
4204,15720,2019-06-27,EIX,EDISON INTERNATIONAL,0.02005,325811,0.02005,0.003914
4205,57665,2019-06-27,NKE,NIKE INC,0.013446,1256725,0.013446,0.003914
4206,13788,2019-06-28,ZTS,ZOETIS INC,0.006474,478656,0.006474,0.005759
4207,15720,2019-06-28,EIX,EDISON INTERNATIONAL,0.035166,325811,0.035166,0.005759
4208,57665,2019-06-28,NKE,NIKE INC,0.003466,1256725,0.003466,0.005759
4209,13788,2019-07-01,ZTS,ZOETIS INC,0.000705,478656,0.000705,0.007701
4210,15720,2019-07-01,EIX,EDISON INTERNATIONAL,-0.005192,325811,-0.005192,0.007701
4211,57665,2019-07-01,NKE,NIKE INC,0.017391,1256725,0.017391,0.007701
4212,13788,2019-07-02,ZTS,ZOETIS INC,0.008981,478656,0.008981,0.003009
4213,15720,2019-07-02,EIX,EDISON INTERNATIONAL,0.001491,325811,0.001491,0.003009
4214,57665,2019-07-02,NKE,NIKE INC,-0.005269,1256725,-0.005269,0.003009
4215,13788,2019-07-03,ZTS,ZOETIS INC,0.006545,478656,0.006545,0.007925
4216,15720,2019-07-03,EIX,EDISON INTERNATIONAL,0.007892,325811,0.007892,0.007925
4217,57665,2019-07-03,NKE,NIKE INC,0.014595,1256725,0.014595,0.007925
4218,13788,2019-07-05,ZTS,ZOETIS INC,-0.010057,478656,-0.010057,-0.001645
4219,15720,2019-07-05,EIX,EDISON INTERNATIONAL,0.001514,325811,-0.007534,-0.001645
4220,57665,2019-07-05,NKE,NIKE INC,0.007193,1256725,0.007193,-0.001645
4221,13788,2019-07-08,ZTS,ZOETIS INC,-0.000701,478656,-0.000701,-0.004766
4222,15720,2019-07-08,EIX,EDISON INTERNATIONAL,0.031408,325811,0.031408,-0.004766
4223,57665,2019-07-08,NKE,NIKE INC,0.01912,1256725,0.01912,-0.004766
4224,13788,2019-07-09,ZTS,ZOETIS INC,-0.007362,478656,-0.007362,0.00161
4225,15720,2019-07-09,EIX,EDISON INTERNATIONAL,0.006206,325811,0.006206,0.00161
4226,57665,2019-07-09,NKE,NIKE INC,-0.004973,1256725,-0.004973,0.00161
4227,13788,2019-07-10,ZTS,ZOETIS INC,0.011566,478656,0.011566,0.004575
4228,15720,2019-07-10,EIX,EDISON INTERNATIONAL,-0.001434,325811,-0.001434,0.004575
4229,57665,2019-07-10,NKE,NIKE INC,-0.006815,1256725,-0.006815,0.004575
4230,13788,2019-07-11,ZTS,ZOETIS INC,-0.00192,478656,-0.00192,0.002276
4231,15720,2019-07-11,EIX,EDISON INTERNATIONAL,0.00474,325811,0.00474,0.002276
4232,57665,2019-07-11,NKE,NIKE INC,0.009721,1256725,0.009721,0.002276
4233,13788,2019-07-12,ZTS,ZOETIS INC,-0.009095,478656,-0.009095,0.004736
4234,15720,2019-07-12,EIX,EDISON INTERNATIONAL,0.009864,325811,0.009864,0.004736
4235,57665,2019-07-12,NKE,NIKE INC,0.009401,1256725,0.009401,0.004736
4236,13788,2019-07-15,ZTS,ZOETIS INC,0.002295,478656,0.002295,0.000259
4237,15720,2019-07-15,EIX,EDISON INTERNATIONAL,-0.001133,325811,-0.001133,0.000259
4238,57665,2019-07-15,NKE,NIKE INC,0.00404,1256725,0.00404,0.000259
4239,13788,2019-07-16,ZTS,ZOETIS INC,-0.000792,478656,-0.000792,-0.003349
4240,15720,2019-07-16,EIX,EDISON INTERNATIONAL,-0.006519,325811,-0.006519,-0.003349
4241,57665,2019-07-16,NKE,NIKE INC,-0.009835,1256725,-0.009835,-0.003349
4242,13788,2019-07-17,ZTS,ZOETIS INC,0.001762,478656,0.001762,-0.006408
4243,15720,2019-07-17,EIX,EDISON INTERNATIONAL,-0.005991,325811,-0.005991,-0.006408
4244,57665,2019-07-17,NKE,NIKE INC,-0.012415,1256725,-0.012415,-0.006408
4245,13788,2019-07-18,ZTS,ZOETIS INC,0.012526,478656,0.011084,0.003601
4246,15720,2019-07-18,EIX,EDISON INTERNATIONAL,0.015786,325811,0.015786,0.003601
4247,57665,2019-07-18,NKE,NIKE INC,-0.000686,1256725,-0.000686,0.003601
4248,13788,2019-07-19,ZTS,ZOETIS INC,-0.007395,478656,-0.007395,-0.006124
4249,15720,2019-07-19,EIX,EDISON INTERNATIONAL,-0.008618,325811,-0.008618,-0.006124
4250,57665,2019-07-19,NKE,NIKE INC,-0.010178,1256725,-0.010178,-0.006124
